date,open,high,low,close,volume
2017-01-24,218.8240762392,218.8240762392,206.43780777283,209.74081269719,7839
2017-01-25,208.50218585056,208.50218585056,198.18029546191,202.30905161737,25727
2017-01-26,202.30905161737,202.30905161737,187.85840507327,189.922783151,33136
2017-01-30,186.20690261109,191.98716122873,182.49102207118,182.49102207118,12799
2017-01-31,179.60089276236,191.57428561318,179.60089276236,189.09703191991,11409
2017-02-01,192.40003684427,200.24467353964,191.98716122873,199.41892230855,9886
2017-02-02,203.13480284846,206.43780777283,198.18029546191,199.41892230855,15620
2017-02-05,203.13480284846,203.13480284846,194.05153930646,194.05153930646,3121
2017-02-06,191.98716122873,193.22578807537,187.85840507327,187.85840507327,5122
2017-02-07,188.27128068882,191.16140999764,186.20690261109,187.85840507327,4245
2017-02-08,188.68415630436,189.922783151,184.96827576445,185.79402699554,9700
2017-02-09,182.90389768672,187.03265384218,181.66527084009,183.72964891782,12428
2017-02-12,187.03265384218,187.03265384218,171.75625606699,177.12363906909,11551
2017-02-13,174.23350976027,182.90389768672,170.51762922036,181.66527084009,11039
2017-02-14,184.55540014891,184.55540014891,175.05926099136,180.42664399345,13085
2017-02-15,183.72964891782,188.27128068882,182.49102207118,187.03265384218,12899
2017-02-16,187.85840507327,189.922783151,185.79402699554,187.03265384218,15709
2017-02-19,186.61977822664,186.61977822664,182.07814645563,183.72964891782,23260
2017-02-20,187.03265384218,187.85840507327,181.66527084009,181.66527084009,17150
2017-02-21,184.96827576445,191.98716122873,180.42664399345,181.25239522454,18863
2017-02-22,182.49102207118,182.49102207118,177.53651468463,179.18801714681,22813
2017-02-23,177.12363906909,182.49102207118,176.29788783799,181.66527084009,14367
2017-02-26,183.72964891782,183.72964891782,177.53651468463,179.18801714681,6391
2017-02-28,175.88501222245,175.88501222245,172.16913168254,173.82063414472,16732
2017-03-01,173.82063414472,177.53651468463,173.82063414472,177.53651468463,5008
2017-03-02,179.60089276236,179.60089276236,175.4721366069,179.60089276236,5828
2017-03-05,178.36226591572,184.96827576445,178.36226591572,182.90389768672,12347
2017-03-06,184.96827576445,188.27128068882,184.14252453336,185.38115138,9615
2017-03-07,182.49102207118,182.90389768672,181.25239522454,181.66527084009,5596
2017-03-09,183.31677330227,186.61977822664,183.31677330227,183.72964891782,3547
2017-03-13,183.72964891782,185.79402699554,181.66527084009,181.66527084009,5870
2017-03-14,184.55540014891,185.79402699554,181.66527084009,182.07814645563,9273
2017-03-15,185.38115138,185.38115138,182.90389768672,184.96827576445,3091
2017-03-16,186.61977822664,186.61977822664,182.07814645563,183.72964891782,9046
2017-03-19,183.72964891782,187.44552945773,183.72964891782,186.20690261109,10196
2017-03-20,187.85840507327,191.98716122873,187.85840507327,190.33565876655,16216
2017-03-21,190.74853438209,199.8317979241,189.922783151,199.8317979241,26819
2017-03-22,203.54767846401,212.63094200601,200.24467353964,202.30905161737,45578
2017-03-23,206.85068338837,212.21806639047,203.54767846401,210.97943954383,42052
2017-03-26,211.80519077492,232.03609593666,211.39231515937,232.03609593666,86224
2017-03-28,232.03609593666,250.20262302067,236.57772770766,245.66099124966,63335
2017-03-29,245.66099124966,253.91850356058,227.08158855011,233.27472278329,122754
2017-03-30,233.27472278329,238.22923016984,229.14596662784,236.99060332321,151987
2017-04-03,236.82545307699,260.11163779376,241.28450972488,249.70717228201,86048
2017-04-04,249.70717228201,251.68897523663,237.8163545543,245.24811563412,38622
2017-04-06,245.24811563412,245.24811563412,234.84365012237,238.80725603161,42085
2017-04-09,239.79815750892,240.29360824757,232.86184716775,233.85274864506,26361
2017-04-10,234.34819938371,240.29360824757,231.37549495178,233.3572979064,24705
2017-04-11,232.86184716775,244.75266489546,232.86184716775,242.27541120219,29427
2017-04-12,243.76176341815,247.72536932739,237.8163545543,237.8163545543,43976
2017-04-13,235.33910086102,238.80725603161,231.87094569044,233.85274864506,25576
2017-04-16,234.84365012237,238.31180529295,226.42098756524,227.9073397812,14433
2017-04-18,223.94373387196,227.9073397812,219.48467722407,222.95283239465,26897
2017-04-19,222.95283239465,232.36639642909,224.43918461062,229.39369199717,15551
2017-04-20,229.88914273582,239.30270677026,229.39369199717,230.38459347447,32994
2017-04-23,234.84365012237,253.17532745259,234.84365012237,235.83455159968,42569
2017-04-24,233.85274864506,234.84365012237,230.88004421313,232.36639642909,23133
2017-04-25,230.38459347447,233.85274864506,229.88914273582,232.36639642909,17195
2017-04-26,232.86184716775,233.85274864506,230.38459347447,231.37549495178,9098
2017-04-27,229.39369199717,235.33910086102,229.39369199717,230.88004421313,15743
2017-04-30,227.9073397812,232.86184716775,224.93463534927,227.41188904255,18728
2017-05-02,225.43008608793,231.87094569044,220.47557870138,227.9073397812,22562
2017-05-03,232.86184716775,236.82545307699,226.42098756524,228.40279051986,13689
2017-05-04,228.40279051986,236.82545307699,224.93463534927,227.9073397812,10579
2017-05-07,228.40279051986,229.88914273582,224.43918461062,224.93463534927,5619
2017-05-08,220.97102944003,230.38459347447,220.97102944003,227.9073397812,16791
2017-05-09,227.9073397812,228.40279051986,223.94373387196,226.42098756524,21081
2017-05-11,230.38459347447,230.88004421313,228.40279051986,229.88914273582,12423
2017-05-15,232.86184716775,233.3572979064,227.9073397812,230.38459347447,10542
2017-05-16,228.40279051986,230.38459347447,225.43008608793,225.92553682658,7225
2017-05-17,225.43008608793,227.9073397812,224.93463534927,225.43008608793,4811
2017-05-18,225.43008608793,226.91643830389,222.95283239465,223.44828313331,6117
2017-05-21,227.9073397812,227.9073397812,219.98012796272,222.95283239465,10460
2017-05-22,218.49377574676,222.95283239465,218.49377574676,221.46648017869,3174
2017-05-23,220.47557870138,225.43008608793,219.48467722407,222.95283239465,6912
2017-05-24,222.95283239465,225.92553682658,221.96193091734,225.43008608793,11662
2017-05-28,224.93463534927,225.43008608793,220.47557870138,223.44828313331,9086
2017-05-30,222.95283239465,222.95283239465,218.49377574676,219.98012796272,7182
2017-05-31,219.98012796272,225.43008608793,217.50287426945,222.95283239465,8727
2017-06-01,225.43008608793,227.41188904255,219.98012796272,220.97102944003,14518
2017-06-04,222.95283239465,222.95283239465,217.99832500811,220.47557870138,10779
2017-06-05,220.97102944003,222.95283239465,219.48467722407,219.48467722407,12176
2017-06-06,222.95283239465,226.91643830389,221.96193091734,224.93463534927,10899
2017-06-07,229.39369199717,229.39369199717,222.95283239465,224.43918461062,14334
2017-06-08,219.98012796272,223.94373387196,219.98012796272,222.457381656,6842
2017-06-11,218.98922648541,221.96193091734,217.99832500811,219.48467722407,7886
2017-06-12,220.47557870138,220.97102944003,215.02562057618,220.47557870138,9184
2017-06-13,217.0074235308,219.98012796272,215.52107131483,215.52107131483,13963
2017-06-14,215.52107131483,217.99832500811,215.02562057618,215.52107131483,8869
2017-06-15,216.01652205349,218.98922648541,214.03471909887,217.99832500811,15064
2017-06-18,217.99832500811,217.99832500811,212.05291614425,213.53926836021,19261
2017-06-19,213.53926836021,213.53926836021,206.60295801905,211.55746540559,21359
2017-06-20,212.5483668829,212.5483668829,205.61205654174,209.57566245097,12740
2017-06-21,206.60295801905,210.56656392828,206.60295801905,209.08021171232,6334
2017-06-22,209.08021171232,212.5483668829,208.08931023501,208.58476097366,16465
2017-06-25,210.56656392828,211.06201466694,207.59385949635,209.57566245097,10516
2017-06-27,210.07111318963,210.56656392828,208.08931023501,209.57566245097,11352
2017-06-28,205.61205654174,212.05291614425,205.61205654174,212.05291614425,10162
2017-07-02,212.05291614425,213.04381762156,207.59385949635,212.05291614425,14946
2017-07-03,208.08931023501,213.04381762156,208.08931023501,209.57566245097,7794
2017-07-04,209.57566245097,211.06201466694,207.59385949635,208.08931023501,13712
2017-07-05,209.08021171232,210.56656392828,207.59385949635,210.56656392828,11348
2017-07-06,213.04381762156,216.51197279214,210.56656392828,213.04381762156,18660
2017-07-09,216.51197279214,220.97102944003,213.04381762156,218.49377574676,20091
2017-07-10,217.99832500811,217.99832500811,213.04381762156,214.53016983752,12785
2017-07-11,214.53016983752,217.99832500811,213.04381762156,215.52107131483,9864
2017-07-12,215.52107131483,217.99832500811,214.03471909887,214.53016983752,8794
2017-07-13,216.01652205349,216.51197279214,213.04381762156,213.53926836021,12875
2017-07-16,214.03471909887,215.52107131483,213.04381762156,214.53016983752,4465
2017-07-17,214.53016983752,221.96193091734,214.53016983752,221.46648017869,16129
2017-07-18,222.457381656,233.85274864506,222.457381656,233.85274864506,27796
2017-07-19,232.86184716775,232.86184716775,227.9073397812,227.9073397812,21239
2017-07-20,227.9073397812,230.38459347447,224.93463534927,229.39369199717,10954
2017-07-23,230.38459347447,230.38459347447,225.43008608793,227.41188904255,16709
2017-07-24,227.9073397812,227.9073397812,224.93463534927,225.43008608793,13393
2017-07-25,225.43008608793,228.40279051986,224.93463534927,226.91643830389,16138
2017-07-26,222.457381656,227.9073397812,221.96193091734,222.95283239465,22953
2017-07-27,222.95283239465,227.9073397812,222.95283239465,227.9073397812,11335
2017-07-30,224.93463534927,228.40279051986,220.47557870138,223.44828313331,9537
2017-07-31,222.95283239465,227.41188904255,222.95283239465,224.93463534927,12315
2017-08-01,223.44828313331,232.36639642909,222.95283239465,224.93463534927,9280
2017-08-02,225.43008608793,225.92553682658,224.43918461062,224.93463534927,12168
2017-08-03,224.93463534927,227.41188904255,222.95283239465,224.43918461062,14097
2017-08-06,222.95283239465,225.92553682658,222.95283239465,224.93463534927,18930
2017-08-07,229.39369199717,229.39369199717,223.94373387196,224.43918461062,11926
2017-08-09,219.98012796272,227.9073397812,219.98012796272,222.95283239465,17516
2017-08-10,222.95283239465,224.93463534927,219.48467722407,221.96193091734,21245
2017-08-13,220.47557870138,222.457381656,217.99832500811,220.47557870138,14415
2017-08-15,220.47557870138,220.97102944003,218.49377574676,218.49377574676,15104
2017-08-16,218.98922648541,221.96193091734,218.98922648541,219.98012796272,11304
2017-08-17,222.457381656,222.457381656,217.0074235308,219.48467722407,23326
2017-08-20,215.52107131483,219.98012796272,215.52107131483,217.99832500811,16054
2017-08-21,217.99832500811,218.98922648541,214.03471909887,217.0074235308,5674
2017-08-22,216.01652205349,218.98922648541,216.01652205349,218.49377574676,12396
2017-08-23,217.99832500811,218.98922648541,217.0074235308,218.49377574676,7718
2017-08-24,218.49377574676,224.43918461062,215.02562057618,219.48467722407,11438
2017-08-27,219.48467722407,223.44828313331,219.48467722407,220.97102944003,3889
2017-08-28,219.98012796272,223.94373387196,219.98012796272,220.97102944003,7897
2017-08-30,217.99832500811,219.48467722407,215.52107131483,217.0074235308,14820
2017-08-31,217.0074235308,217.0074235308,214.03471909887,216.51197279214,15528
2017-09-04,216.51197279214,217.50287426945,211.06201466694,213.04381762156,33009
2017-09-06,213.04381762156,217.99832500811,210.56656392828,217.0074235308,11603
2017-09-07,215.52107131483,217.0074235308,211.06201466694,212.05291614425,34082
2017-09-10,210.56656392828,213.53926836021,209.57566245097,211.06201466694,37704
2017-09-11,210.56656392828,213.04381762156,208.08931023501,210.07111318963,17950
2017-09-12,209.57566245097,211.06201466694,208.08931023501,208.58476097366,27903
2017-09-13,208.08931023501,209.57566245097,207.0984087577,208.08931023501,32249
2017-09-14,208.08931023501,221.46648017869,207.59385949635,221.46648017869,42524
2017-09-17,221.96193091734,227.41188904255,217.0074235308,221.46648017869,49764
2017-09-18,222.95283239465,223.94373387196,219.48467722407,219.48467722407,33400
2017-09-20,218.49377574676,219.48467722407,215.52107131483,217.99832500811,10450
2017-09-24,217.99832500811,219.48467722407,217.50287426945,218.49377574676,3718
2017-09-25,218.49377574676,221.96193091734,217.99832500811,221.96193091734,2882
2017-09-26,220.97102944003,222.457381656,219.48467722407,220.47557870138,5132
2017-10-03,220.97102944003,224.43918461062,220.97102944003,224.43918461062,3164
2017-10-04,222.95283239465,222.95283239465,216.51197279214,217.99832500811,6475
2017-10-08,214.03471909887,214.03471909887,208.08931023501,213.53926836021,15759
2017-10-09,214.53016983752,214.53016983752,210.56656392828,212.5483668829,17649
2017-10-10,211.55746540559,217.0074235308,209.57566245097,211.55746540559,19003
2017-10-11,211.55746540559,213.53926836021,210.56656392828,212.05291614425,11993
2017-10-12,212.05291614425,215.52107131483,212.05291614425,213.04381762156,4974
2017-10-15,214.03471909887,214.53016983752,211.55746540559,214.53016983752,5553
2017-10-16,215.52107131483,223.44828313331,215.02562057618,218.98922648541,18696
2017-10-17,217.99832500811,222.95283239465,216.01652205349,222.457381656,12124
2017-10-18,220.97102944003,222.95283239465,217.0074235308,219.98012796272,12688
2017-10-22,216.01652205349,226.91643830389,216.01652205349,222.95283239465,11183
2017-10-23,222.95283239465,225.43008608793,220.47557870138,222.457381656,12644
2017-10-24,222.457381656,223.94373387196,220.47557870138,221.96193091734,9549
2017-10-25,219.98012796272,223.44828313331,219.98012796272,222.457381656,17137
2017-10-29,218.49377574676,221.46648017869,217.99832500811,218.98922648541,7203
2017-10-30,218.49377574676,219.48467722407,216.51197279214,216.51197279214,13723
2017-10-31,214.53016983752,217.99832500811,214.53016983752,216.51197279214,8889
2017-11-01,212.5483668829,216.51197279214,212.5483668829,215.02562057618,6291
2017-11-02,215.02562057618,218.98922648541,213.04381762156,217.99832500811,8331
2017-11-05,217.99832500811,217.99832500811,210.07111318963,213.04381762156,16936
2017-11-06,213.04381762156,213.04381762156,208.08931023501,212.5483668829,29796
2017-11-07,216.01652205349,216.01652205349,208.08931023501,209.08021171232,26141
2017-11-08,205.11660580308,209.08021171232,205.11660580308,206.10750728039,17305
2017-11-09,206.10750728039,211.55746540559,204.12570432577,205.61205654174,9434
2017-11-12,205.61205654174,210.56656392828,205.61205654174,209.57566245097,9098
2017-11-13,211.06201466694,212.05291614425,208.08931023501,212.05291614425,14684
2017-11-14,213.04381762156,215.02562057618,210.07111318963,214.03471909887,14580
2017-11-15,213.04381762156,214.03471909887,211.06201466694,212.05291614425,3596
2017-11-16,215.52107131483,215.52107131483,208.08931023501,208.08931023501,13740
2017-11-19,208.08931023501,209.08021171232,204.12570432577,208.08931023501,13373
2017-11-20,207.0984087577,209.08021171232,207.0984087577,208.58476097366,4579
2017-11-21,208.58476097366,210.56656392828,208.58476097366,209.57566245097,4762
2017-11-22,209.57566245097,212.5483668829,208.58476097366,210.56656392828,5998
2017-11-23,210.56656392828,213.04381762156,210.56656392828,210.56656392828,7260
2017-11-26,210.56656392828,218.49377574676,210.56656392828,214.03471909887,10953
2017-11-27,215.52107131483,215.52107131483,213.04381762156,213.04381762156,6918
2017-11-28,213.04381762156,214.03471909887,210.56656392828,213.53926836021,12551
2017-11-29,213.04381762156,217.50287426945,213.04381762156,216.01652205349,19013
2017-11-30,216.01652205349,217.0074235308,213.53926836021,216.51197279214,10518
2017-12-04,216.51197279214,216.51197279214,213.04381762156,215.52107131483,10306
2017-12-05,218.98922648541,218.98922648541,213.04381762156,213.53926836021,6588
2017-12-06,211.06201466694,216.51197279214,211.06201466694,215.52107131483,9725
2017-12-10,219.48467722407,223.44828313331,212.05291614425,213.04381762156,11646
2017-12-11,212.5483668829,214.53016983752,210.07111318963,213.53926836021,12873
2017-12-12,213.53926836021,213.53926836021,211.06201466694,211.55746540559,15642
2017-12-13,210.56656392828,213.53926836021,208.58476097366,212.05291614425,4262
2017-12-14,214.53016983752,214.53016983752,210.56656392828,210.56656392828,3701
2017-12-17,213.04381762156,213.04381762156,209.57566245097,209.57566245097,6121
2017-12-18,209.08021171232,211.06201466694,209.08021171232,210.56656392828,4333
2017-12-19,210.07111318963,211.06201466694,208.58476097366,210.07111318963,8052
2017-12-20,208.58476097366,211.06201466694,207.59385949635,209.57566245097,3192
2017-12-21,206.60295801905,209.57566245097,206.60295801905,208.08931023501,7557
2017-12-24,208.08931023501,212.05291614425,208.08931023501,208.58476097366,7917
2017-12-26,211.06201466694,211.06201466694,203.63025358712,208.08931023501,7244
2017-12-27,204.62115506443,207.0984087577,202.14390137115,205.61205654174,11368
2017-12-28,202.14390137115,206.60295801905,198.18029546191,203.13480284846,9917
2017-12-31,202.63935210981,202.63935210981,198.18029546191,199.17119693922,27546
2018-01-01,203.13480284846,205.11660580308,200.65754915519,205.11660580308,6665
2018-01-02,209.08021171232,213.04381762156,206.10750728039,210.56656392828,55870
2018-01-03,207.59385949635,212.05291614425,207.59385949635,209.08021171232,15373
2018-01-04,208.08931023501,208.58476097366,206.10750728039,208.58476097366,5788
2018-01-07,207.0984087577,212.5483668829,206.10750728039,209.57566245097,18051
2018-01-08,210.07111318963,213.04381762156,208.08931023501,210.56656392828,8389
2018-01-09,210.56656392828,211.55746540559,209.08021171232,210.56656392828,7302
2018-01-10,208.58476097366,211.55746540559,208.58476097366,207.0984087577,7277
2018-01-14,211.55746540559,211.55746540559,206.60295801905,208.08931023501,10523
2018-01-16,208.58476097366,208.58476097366,205.61205654174,206.60295801905,4270
2018-01-17,204.12570432577,206.60295801905,202.63935210981,204.62115506443,6401
2018-01-21,205.61205654174,208.08931023501,204.62115506443,207.59385949635,21733
2018-01-22,208.08931023501,209.08021171232,207.0984087577,208.08931023501,18056
2018-01-23,208.58476097366,208.58476097366,205.61205654174,206.10750728039,15725
2018-01-24,204.12570432577,208.08931023501,204.12570432577,207.59385949635,14131
2018-01-25,207.0984087577,208.08931023501,206.60295801905,208.08931023501,13110
2018-01-28,208.08931023501,209.57566245097,205.61205654174,206.10750728039,49337
2018-01-29,205.71114668947,206.30568757585,202.14390137115,202.73844225754,8266
2018-01-31,204.5220649167,204.5220649167,202.14390137115,204.5220649167,4790
2018-02-01,204.5220649167,205.11660580308,203.92752403031,204.5220649167,6191
2018-02-04,205.11660580308,208.08931023501,203.33298314392,208.08931023501,8959
2018-02-05,208.08931023501,208.08931023501,203.33298314392,203.33298314392,8109
2018-02-06,204.5220649167,206.30568757585,202.14390137115,206.30568757585,5214
2018-02-07,205.11660580308,205.71114668947,202.73844225754,203.33298314392,5012
2018-02-08,199.76573782561,205.11660580308,199.76573782561,203.33298314392,3523
2018-02-11,203.33298314392,203.92752403031,202.73844225754,203.33298314392,1760
2018-02-12,203.33298314392,203.33298314392,202.14390137115,202.14390137115,3785
2018-02-14,203.33298314392,203.33298314392,199.17119693922,202.14390137115,4167
2018-02-15,202.73844225754,208.08931023501,202.73844225754,208.08931023501,7548
2018-02-18,208.08931023501,213.44017821248,206.90022846224,208.08931023501,11904
2018-02-20,208.08931023501,208.6838511214,202.14390137115,203.92752403031,6728
2018-02-21,202.73844225754,202.73844225754,201.54936048477,202.14390137115,2461
2018-02-22,202.73844225754,203.33298314392,200.95481959838,202.14390137115,4099
2018-02-25,203.33298314392,203.33298314392,199.17119693922,200.95481959838,3932
2018-02-26,200.36027871199,200.36027871199,199.17119693922,199.17119693922,4951
2018-02-27,198.57665605284,203.33298314392,197.38757428007,200.95481959838,4409
2018-02-28,200.95481959838,201.54936048477,198.57665605284,198.57665605284,13018
2018-03-04,195.00941073452,196.19849250729,193.22578807537,195.00941073452,16726
2018-03-06,190.25308364344,195.00941073452,190.25308364344,194.41486984814,5748
2018-03-07,194.41486984814,197.98211516645,194.41486984814,196.19849250729,6817
2018-03-11,196.19849250729,196.79303339368,193.82032896175,193.82032896175,6491
2018-03-12,193.82032896175,196.79303339368,193.82032896175,195.00941073452,10231
2018-03-13,195.00941073452,197.98211516645,194.41486984814,197.98211516645,8561
2018-03-14,196.19849250729,199.17119693922,195.00941073452,199.17119693922,8410
2018-03-15,196.19849250729,200.36027871199,196.19849250729,199.17119693922,10440
2018-03-18,201.54936048477,201.54936048477,197.98211516645,198.57665605284,5791
2018-03-19,199.17119693922,199.17119693922,193.22578807537,193.22578807537,5937
2018-03-20,190.84762452982,194.41486984814,190.84762452982,192.03670630259,2133
2018-03-21,188.46946098428,190.84762452982,186.68583832512,187.87492009789,11081
2018-03-22,189.65854275705,190.25308364344,184.30767477958,187.87492009789,6600
2018-03-26,184.30767477958,186.09129743874,177.76772502934,178.36226591572,10390
2018-03-27,181.92951123404,193.82032896175,168.25507084716,187.87492009789,16469
2018-03-28,187.87492009789,188.46946098428,182.52405212042,184.90221566597,12154
2018-03-29,184.90221566597,190.25308364344,184.90221566597,189.06400187067,8252
2018-04-01,190.25308364344,190.25308364344,183.11859300681,186.68583832512,6979
2018-04-02,186.68583832512,189.06400187067,184.30767477958,186.68583832512,6267
2018-04-03,184.30767477958,189.06400187067,184.30767477958,187.28037921151,3431
2018-04-04,187.87492009789,193.82032896175,187.28037921151,193.22578807537,12813
2018-04-05,196.19849250729,199.17119693922,190.84762452982,196.79303339368,22167
2018-04-08,197.98211516645,206.90022846224,196.79303339368,202.14390137115,17000
2018-04-09,202.73844225754,205.71114668947,198.57665605284,199.17119693922,13810
2018-04-10,196.19849250729,200.36027871199,193.22578807537,198.57665605284,6099
2018-04-11,197.38757428007,199.17119693922,195.00941073452,199.17119693922,5135
2018-04-12,199.76573782561,202.14390137115,197.38757428007,200.36027871199,9067
2018-04-15,200.36027871199,202.14390137115,193.82032896175,202.14390137115,7648
2018-04-16,202.14390137115,202.73844225754,199.17119693922,200.95481959838,5765
2018-04-17,200.95481959838,203.92752403031,199.76573782561,200.36027871199,17345
2018-04-18,202.14390137115,210.46747378055,200.36027871199,205.11660580308,17497
2018-04-19,208.6838511214,209.87293289417,206.30568757585,208.6838511214,24467
2018-04-22,208.6838511214,219.98012796272,209.27839200778,219.38558707634,36790
2018-04-23,223.54737328104,227.11461859935,214.03471909887,214.03471909887,39505
2018-04-24,211.06201466694,217.0074235308,205.11660580308,213.44017821248,16417
2018-04-25,214.03471909887,214.03471909887,208.6838511214,209.27839200778,10118
2018-04-26,209.87293289417,210.46747378055,205.11660580308,206.90022846224,10047
2018-04-29,203.33298314392,206.90022846224,200.36027871199,204.5220649167,10608
2018-05-02,204.5220649167,203.33298314392,200.95481959838,202.73844225754,5447
2018-05-03,203.92752403031,209.27839200778,203.92752403031,205.71114668947,9858
2018-05-06,205.71114668947,205.71114668947,203.92752403031,204.5220649167,9671
2018-05-07,202.14390137115,205.11660580308,201.54936048477,203.92752403031,6251
2018-05-08,203.92752403031,203.92752403031,202.14390137115,203.92752403031,5181
2018-05-09,203.92752403031,206.30568757585,204.5220649167,204.5220649167,6849
2018-05-10,204.5220649167,205.71114668947,200.36027871199,203.92752403031,11575
2018-05-14,201.54936048477,204.5220649167,200.95481959838,202.73844225754,4201
2018-05-15,202.73844225754,203.33298314392,200.36027871199,201.54936048477,2916
2018-05-16,200.95481959838,204.5220649167,200.36027871199,202.73844225754,3039
2018-05-17,203.33298314392,203.92752403031,201.54936048477,201.54936048477,6983
2018-05-20,203.33298314392,204.5220649167,200.95481959838,202.14390137115,9261
2018-05-21,199.17119693922,202.14390137115,199.17119693922,202.14390137115,10925
2018-05-22,199.17119693922,202.14390137115,199.17119693922,200.36027871199,6973
2018-05-23,202.14390137115,202.14390137115,198.57665605284,198.57665605284,8116
2018-05-24,198.57665605284,200.95481959838,199.17119693922,199.17119693922,5963
2018-05-27,199.17119693922,199.17119693922,196.19849250729,197.38757428007,6118
2018-05-28,197.38757428007,206.30568757585,195.00941073452,202.14390137115,5764
2018-05-29,202.14390137115,203.33298314392,198.57665605284,200.36027871199,9698
2018-05-30,200.36027871199,202.14390137115,199.17119693922,201.54936048477,10982
2018-05-31,202.14390137115,202.14390137115,200.36027871199,200.95481959838,8381
2018-06-03,199.17119693922,199.76573782561,193.82032896175,196.19849250729,14980
2018-06-04,193.82032896175,196.79303339368,192.63124718898,195.60395162091,6154
2018-06-06,197.38757428007,202.14390137115,197.38757428007,199.76573782561,3379
2018-06-07,199.76573782561,199.76573782561,193.22578807537,194.41486984814,3481
2018-06-10,194.41486984814,194.41486984814,186.68583832512,188.46946098428,9920
2018-06-11,188.46946098428,193.82032896175,187.87492009789,192.03670630259,5594
2018-06-12,189.65854275705,192.03670630259,188.46946098428,190.84762452982,3235
2018-06-13,190.25308364344,191.44216541621,187.87492009789,189.06400187067,3924
2018-06-14,189.65854275705,192.63124718898,189.65854275705,190.84762452982,3956
2018-06-17,190.25308364344,190.25308364344,186.68583832512,190.25308364344,1083
2018-06-18,190.25308364344,190.25308364344,184.30767477958,186.68583832512,6878
2018-06-19,191.44216541621,191.44216541621,187.87492009789,187.87492009789,3309
2018-06-20,186.68583832512,186.68583832512,183.71313389319,185.49675655235,5309
2018-06-21,184.30767477958,187.87492009789,184.30767477958,184.30767477958,9336
2018-06-24,181.92951123404,188.46946098428,181.92951123404,186.68583832512,3045
2018-06-25,187.87492009789,187.87492009789,184.90221566597,186.09129743874,3561
2018-06-26,184.90221566597,186.09129743874,182.52405212042,184.90221566597,7623
2018-06-27,184.30767477958,185.49675655235,183.11859300681,184.90221566597,1402
2018-06-28,184.30767477958,185.49675655235,183.11859300681,185.49675655235,10595
2018-07-01,184.90221566597,184.90221566597,181.33497034765,181.33497034765,5338
2018-07-02,191.44216541621,194.41486984814,190.84762452982,194.41486984814,5188
2018-07-03,179.55134768849,183.11859300681,179.55134768849,181.33497034765,3991
2018-07-04,181.33497034765,184.30767477958,178.36226591572,183.71313389319,8901
2018-07-05,185.49675655235,189.06400187067,184.90221566597,188.46946098428,2638
2018-07-08,188.46946098428,190.84762452982,187.87492009789,188.46946098428,9349
2018-07-09,187.87492009789,187.87492009789,183.11859300681,184.30767477958,4364
2018-07-10,184.90221566597,186.68583832512,184.30767477958,186.09129743874,47740
2018-07-11,187.28037921151,188.46946098428,184.30767477958,185.49675655235,40507
2018-07-12,186.09129743874,187.28037921151,184.30767477958,184.30767477958,12730
2018-07-15,183.71313389319,186.68583832512,183.71313389319,184.90221566597,2890
2018-07-16,184.90221566597,187.28037921151,184.90221566597,186.68583832512,32979
2018-07-17,187.87492009789,188.46946098428,187.28037921151,187.28037921151,1983
2018-07-18,187.28037921151,188.46946098428,186.09129743874,188.46946098428,3133
2018-07-19,187.87492009789,188.46946098428,184.90221566597,187.28037921151,6170
2018-07-22,186.68583832512,187.87492009789,186.09129743874,186.68583832512,8337
2018-07-23,186.68583832512,188.46946098428,186.09129743874,186.09129743874,3905
2018-07-24,186.09129743874,189.06400187067,186.09129743874,186.09129743874,7297
2018-07-25,187.28037921151,187.28037921151,184.90221566597,186.68583832512,6281
2018-07-26,186.68583832512,187.28037921151,186.09129743874,187.28037921151,5608
2018-07-29,189.06400187067,189.65854275705,187.28037921151,189.06400187067,9058
2018-07-30,187.87492009789,189.65854275705,187.28037921151,189.65854275705,5984
2018-07-31,189.65854275705,190.84762452982,189.06400187067,190.84762452982,7541
2018-08-01,189.65854275705,192.03670630259,189.65854275705,191.44216541621,9526
2018-08-02,191.44216541621,194.41486984814,190.84762452982,194.41486984814,5188
2018-08-05,194.41486984814,195.00941073452,193.22578807537,195.00941073452,3712
2018-08-06,195.00941073452,195.00941073452,193.22578807537,193.82032896175,9520
2018-08-07,193.22578807537,193.82032896175,192.63124718898,193.82032896175,4342
2018-08-08,193.22578807537,194.41486984814,191.44216541621,193.22578807537,1567
2018-08-09,191.44216541621,193.22578807537,189.65854275705,192.03670630259,5748
2018-08-12,191.44216541621,191.44216541621,186.09129743874,189.06400187067,3439
2018-08-13,187.28037921151,189.65854275705,187.28037921151,188.46946098428,2778
2018-08-14,188.46946098428,192.63124718898,188.46946098428,191.44216541621,6036
2018-08-15,193.82032896175,203.92752403031,193.82032896175,200.36027871199,37824
2018-08-16,204.5220649167,205.11660580308,199.17119693922,202.14390137115,25581
2018-08-19,204.5220649167,204.5220649167,200.95481959838,200.95481959838,21370
2018-08-20,202.14390137115,202.14390137115,197.38757428007,199.17119693922,14359
2018-08-21,199.17119693922,199.17119693922,196.79303339368,197.98211516645,8787
2018-08-22,199.17119693922,204.5220649167,196.79303339368,204.5220649167,3613
2018-08-23,200.95481959838,200.95481959838,197.98211516645,199.17119693922,7504
2018-08-26,199.17119693922,200.36027871199,196.19849250729,197.98211516645,3588
